"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
3.302977167E0,-1.297021866E0,-4.523713684E1,1.018441010E1,4.638753091E1
3.312966167E0,-1.746847153E0,-4.511684418E1,1.015180206E1,4.627785851E1
3.322955167E0,-1.702541351E0,-4.521197128E1,1.011225891E1,4.636031465E1
3.332944167E0,-2.123699188E0,-4.520437622E1,1.003071594E1,4.635257264E1
3.342932167E0,-2.310047150E0,-4.502921677E1,1.035345459E1,4.626187093E1
3.352921167E0,-2.627676010E0,-4.508164597E1,1.038930511E1,4.633785866E1
3.362910167E0,-2.994239807E0,-4.500353241E1,1.042378998E1,4.629188697E1
3.372899167E0,-3.307598114E0,-4.504931641E1,1.051331329E1,4.637791361E1
3.382888167E0,-3.333087921E0,-4.497506332E1,1.039941406E1,4.628189288E1
3.392877167E0,-3.671581268E0,-4.513579941E1,1.047158051E1,4.647983321E1
3.402866167E0,-3.958393097E0,-4.490198517E1,1.037708282E1,4.625517264E1
3.412855167E0,-4.372272491E0,-4.491920853E1,1.047121429E1,4.633031826E1
3.422844167E0,-4.432889938E0,-4.487050247E1,1.074956512E1,4.635262296E1
3.432833167E0,-4.776725769E0,-4.458015823E1,1.083182526E1,4.612522147E1
3.442821167E0,-4.892213821E0,-4.448740387E1,1.094603729E1,4.607470664E1
3.452810167E0,-5.215187073E0,-4.445127106E1,1.089823914E1,4.606392614E1
3.462799167E0,-5.390768051E0,-4.445890045E1,1.098297882E1,4.611160411E1
3.472788167E0,-5.689229965E0,-4.443920898E1,1.096343231E1,4.612382769E1
3.482777167E0,-5.955018997E0,-4.432403564E1,1.107012177E1,4.607200867E1
3.492766167E0,-6.340875626E0,-4.449079895E1,1.094020844E1,4.625284916E1
3.502755167E0,-6.531789780E0,-4.422741699E1,1.097373199E1,4.603424253E1
3.512744167E0,-7.030014038E0,-4.427530670E1,1.081911469E1,4.611699387E1
3.522733167E0,-7.142765045E0,-4.414390564E1,1.112326813E1,4.608069652E1
3.532722667E0,-7.198501587E0,-4.421900558E1,1.103489685E1,4.614008917E1
3.542711667E0,-7.392791748E0,-4.406751251E1,1.081406403E1,4.597328583E1
3.552699667E0,-7.779857635E0,-4.407478333E1,1.117569733E1,4.613034707E1
3.562688667E0,-7.802833557E0,-4.384943771E1,1.120759583E1,4.592676348E1
3.572677667E0,-8.134998322E0,-4.395620346E1,1.144318390E1,4.614404055E1
3.582666667E0,-8.308696747E0,-4.365597916E1,1.137179565E1,4.587152378E1
3.592655667E0,-8.493471146E0,-4.376757431E1,1.122710419E1,4.597594460E1
3.602644667E0,-8.538898468E0,-4.372621155E1,1.135627747E1,4.597672673E1
3.612633667E0,-8.733873367E0,-4.359212494E1,1.153857422E1,4.593139009E1
3.622622667E0,-8.885389328E0,-4.352228546E1,1.182688141E1,4.596753854E1
3.632611667E0,-8.992778778E0,-4.343349457E1,1.210572815E1,4.597702877E1
3.642600667E0,-9.045949936E0,-4.342111969E1,1.188814545E1,4.591895957E1
3.652588667E0,-9.345565796E0,-4.327790070E1,1.202921295E1,4.588047791E1
3.662577667E0,-9.366521835E0,-4.306369019E1,1.223551178E1,4.573752171E1
3.672566667E0,-9.528541565E0,-4.311109161E1,1.254151917E1,4.589824645E1
3.682555667E0,-9.604082108E0,-4.295527649E1,1.266962433E1,4.580298628E1
3.692544667E0,-9.660306931E0,-4.302918243E1,1.263354492E1,4.587415970E1
3.702533667E0,-9.566843033E0,-4.303452301E1,1.271523285E1,4.588215124E1
3.712522667E0,-9.574277878E0,-4.319330597E1,1.272769165E1,4.603610118E1
3.722511667E0,-9.662826538E0,-4.298394775E1,1.280283356E1,4.587921674E1
3.732500667E0,-9.798946381E0,-4.317015076E1,1.285371399E1,4.609662927E1
3.742489667E0,-9.788717270E0,-4.296663666E1,1.271756744E1,4.586597184E1
3.752478667E0,-9.794092178E0,-4.290632629E1,1.259562683E1,4.577692533E1
3.762466667E0,-9.845890045E0,-4.297647095E1,1.260311127E1,4.585582863E1
3.772455667E0,-9.934150696E0,-4.307566071E1,1.278862762E1,4.601900577E1
3.782444667E0,-9.760393143E0,-4.309188080E1,1.264214325E1,4.595649302E1
3.792433667E0,-9.963699341E0,-4.303848267E1,1.266021729E1,4.595505844E1
3.802422667E0,-9.835269928E0,-4.305972290E1,1.254182434E1,4.591480838E1
3.812411667E0,-9.869464874E0,-4.311618805E1,1.285697174E1,4.606206390E1
3.822400667E0,-9.949790955E0,-4.296359253E1,1.267665863E1,4.588645004E1
3.832389667E0,-9.870096207E0,-4.300773621E1,1.268547821E1,4.591302136E1
3.842378667E0,-9.906229019E0,-4.302218628E1,1.256044769E1,4.589996440E1
3.852367667E0,-9.988721848E0,-4.309474182E1,1.265897369E1,4.601283464E1
3.862356667E0,-9.849071503E0,-4.308945465E1,1.270185089E1,4.598958934E1
3.872344667E0,-9.781032562E0,-4.323545837E1,1.271368408E1,4.611519513E1
3.882333667E0,-9.792013168E0,-4.312039185E1,1.255288696E1,4.596549451E1
3.892322667E0,-9.654846191E0,-4.328645325E1,1.238436127E1,4.604677506E1
3.902311667E0,-9.749233246E0,-4.317631531E1,1.261744690E1,4.602653277E1
3.912300667E0,-9.678060532E0,-4.322047424E1,1.240579987E1,4.599541412E1
3.922289667E0,-9.733562469E0,-4.320614624E1,1.236054230E1,4.598147798E1
3.932278667E0,-9.752447128E0,-4.330006409E1,1.234860229E1,4.607053021E1
3.942267667E0,-9.694639206E0,-4.336778259E1,1.233166504E1,4.611746479E1
3.952256667E0,-9.646356583E0,-4.352635193E1,1.253713989E1,4.631171973E1
3.962245667E0,-9.546640396E0,-4.337307739E1,1.262185669E1,4.617004929E1
3.972234667E0,-9.664676666E0,-4.338694763E1,1.257693481E1,4.619537303E1
3.982222667E0,-9.639661789E0,-4.346160126E1,1.269331360E1,4.629205195E1
3.992211667E0,-9.391572952E0,-4.356334686E1,1.251374054E1,4.628780114E1
4.002200667E0,-9.443103790E0,-4.349264526E1,1.236278534E1,4.619113403E1
4.012189667E0,-9.443103790E0,-4.349264526E1,1.236278534E1,4.619113403E1
4.022178667E0,-9.178716660E0,-4.357670593E1,1.264488983E1,4.629331894E1
4.032167667E0,-9.291065216E0,-4.352606964E1,1.268447876E1,4.627892212E1
4.042156667E0,-9.099012375E0,-4.357636261E1,1.266638947E1,4.628313761E1
4.052145667E0,-9.057428360E0,-4.369607544E1,1.250257874E1,4.634326804E1
4.062134667E0,-8.849105835E0,-4.366814423E1,1.247521210E1,4.626925989E1
4.072123667E0,-8.751806259E0,-4.359846497E1,1.248368835E1,4.618725728E1
4.082112667E0,-8.744756699E0,-4.355670166E1,1.248794556E1,4.614765231E1
4.092100667E0,-8.701105118E0,-4.367531586E1,1.227452850E1,4.619422578E1
4.102089667E0,-8.581027985E0,-4.367041016E1,1.244272614E1,4.621212177E1
4.112078667E0,-8.406341553E0,-4.365281677E1,1.240417480E1,4.615299062E1
4.122067667E0,-8.197196960E0,-4.367607117E1,1.236940002E1,4.612803147E1
4.132056667E0,-8.279699326E0,-4.381697083E1,1.241629791E1,4.628871144E1
4.142045667E0,-8.189916611E0,-4.369335175E1,1.252762604E1,4.618576767E1
4.152034667E0,-8.087144852E0,-4.375962830E1,1.240293884E1,4.619675175E1
4.162023667E0,-7.944368362E0,-4.383396149E1,1.244124603E1,4.625271637E1
4.172012667E0,-7.889225006E0,-4.378581238E1,1.235692596E1,4.617500250E1
4.182001667E0,-7.903318405E0,-4.372291946E1,1.222167206E1,4.608172519E1
4.191990667E0,-7.872257233E0,-4.383578110E1,1.228230286E1,4.619960067E1
4.201978667E0,-7.422367096E0,-4.411472321E1,1.226596069E1,4.638592597E1
4.211967667E0,-7.352943420E0,-4.411893463E1,1.234304810E1,4.639932118E1
4.221956667E0,-7.155275345E0,-4.397427368E1,1.219950104E1,4.619266756E1
4.231945667E0,-7.172580719E0,-4.396917725E1,1.207549286E1,4.615790279E1
4.241934667E0,-7.023950577E0,-4.390118408E1,1.232270050E1,4.613565642E1
4.251923667E0,-7.080219269E0,-4.392617416E1,1.207927704E1,4.610365729E1
4.261912667E0,-6.870481491E0,-4.391909409E1,1.215515137E1,4.608511740E1
4.271901667E0,-6.867702484E0,-4.389058685E1,1.194435120E1,4.600235295E1
4.281890667E0,-6.435665131E0,-4.414983749E1,1.183829498E1,4.616027691E1
4.291879667E0,-6.356824875E0,-4.410319901E1,1.207886505E1,4.616709181E1
4.301868667E0,-6.116146088E0,-4.421137238E1,1.187145233E1,4.618424050E1
4.311856667E0,-6.202083588E0,-4.414622498E1,1.178717804E1,4.611174022E1
4.321845667E0,-5.950193405E0,-4.407604218E1,1.203948212E1,4.607658218E1
4.331834667E0,-5.855567932E0,-4.420037460E1,1.172415924E1,4.610224182E1
4.341823667E0,-5.652475357E0,-4.408325577E1,1.172989655E1,4.596601342E1
4.351812667E0,-5.306665421E0,-4.425476074E1,1.183383179E1,4.611598553E1
4.361801667E0,-5.115163803E0,-4.433099365E1,1.182810211E1,4.616606869E1
4.371790667E0,-5.082798004E0,-4.440984344E1,1.183303833E1,4.623948341E1
4.381779667E0,-4.928174973E0,-4.416511917E1,1.178324890E1,4.597488026E1
4.391768667E0,-4.818910599E0,-4.433972168E1,1.167098999E1,4.610254684E1
4.401757667E0,-4.435806274E0,-4.431732941E1,1.163964844E1,4.603459003E1
4.411746667E0,-4.407178879E0,-4.432981110E1,1.152675629E1,4.601544836E1
4.421734667E0,-4.115018845E0,-4.446684647E1,1.164202881E1,4.614943824E1
4.431723667E0,-3.906518936E0,-4.462533569E1,1.162403107E1,4.627958053E1
4.441712667E0,-3.689409256E0,-4.456850052E1,1.167212677E1,4.621906016E1
4.451701667E0,-3.486997604E0,-4.463007736E1,1.171959686E1,4.627474374E1
4.461690667E0,-3.295951843E0,-4.447311020E1,1.174781799E1,4.611650525E1
4.471679667E0,-3.238948822E0,-4.458673859E1,1.154087067E1,4.616990083E1
4.481668667E0,-3.108018875E0,-4.446716309E1,1.143048096E1,4.601786902E1
4.491657667E0,-3.019495010E0,-4.467044449E1,1.157510376E1,4.624444819E1
4.501646667E0,-2.929470062E0,-4.451529694E1,1.140936279E1,4.604744309E1
4.511635667E0,-2.744062424E0,-4.463555145E1,1.134455109E1,4.613633244E1
4.521624667E0,-2.569648743E0,-4.458979797E1,1.142922974E1,4.610293342E1
4.531613208E0,-2.478887558E0,-4.464973831E1,1.122274017E1,4.610524820E1
4.541601208E0,-2.221233368E0,-4.468993759E1,1.130004120E1,4.614992233E1
4.551590208E0,-2.110591888E0,-4.488298798E1,1.143247223E1,4.636419555E1
4.561579208E0,-2.083370209E0,-4.456404877E1,1.142590332E1,4.605264532E1
4.571568208E0,-2.051116943E0,-4.469586563E1,1.152969360E1,4.620455951E1
4.581557208E0,-1.819599152E0,-4.453463364E1,1.162307739E1,4.606235407E1
4.591546208E0,-1.654546738E0,-4.467674255E1,1.133353424E1,4.612155514E1
4.601535208E0,-1.506532669E0,-4.461534119E1,1.129759216E1,4.604816933E1
4.611524208E0,-1.349853516E0,-4.470144653E1,1.143531799E1,4.616067508E1
4.621513208E0,-1.267908096E0,-4.469771194E1,1.140394592E1,4.614697202E1
4.631502208E0,-1.200309753E0,-4.478821182E1,1.142211914E1,4.623731683E1
4.641491208E0,-1.225727081E0,-4.467056656E1,1.135919952E1,4.610849528E1
4.651479208E0,-1.140079498E0,-4.476548767E1,1.129900360E1,4.618350517E1
4.661468208E0,-8.219223022E-1,-4.470951080E1,1.129442596E1,4.612136132E1
4.671457208E0,-8.292560577E-1,-4.481246185E1,1.133616638E1,4.623151599E1
4.681446208E0,-5.555934906E-1,-4.485062408E1,1.132818604E1,4.626245739E1
4.691435208E0,-6.160888672E-1,-4.496736908E1,1.111013031E1,4.632363158E1
4.701424208E0,-4.955463409E-1,-4.478742981E1,1.112823486E1,4.615189104E1
4.711413208E0,-4.259586334E-1,-4.474031067E1,1.129730988E1,4.614657138E1
4.721402208E0,-2.611999512E-1,-4.476932526E1,1.117133331E1,4.614281523E1
4.731391208E0,-2.459430695E-1,-4.476714325E1,1.134333038E1,4.618255890E1
4.741380208E0,-2.083721161E-1,-4.462929535E1,1.126481628E1,4.602948520E1
4.751369208E0,-2.575111389E-2,-4.483680725E1,1.137101746E1,4.625624267E1
4.761358208E0,4.457473755E-2,-4.494788361E1,1.135163116E1,4.635918202E1
4.771346208E0,2.509498596E-2,-4.487339020E1,1.129331207E1,4.627267742E1
4.781335208E0,1.623973846E-1,-4.454708862E1,1.147093201E1,4.600056259E1
4.791324208E0,2.933769226E-1,-4.470806885E1,1.143061829E1,4.614711827E1
4.801313208E0,3.689155579E-1,-4.456011963E1,1.122499084E1,4.595368080E1
4.811302208E0,4.523277283E-1,-4.461857224E1,1.123916626E1,4.601456777E1
4.821291208E0,5.697841644E-1,-4.472131729E1,1.120271301E1,4.610663350E1
4.831280208E0,7.346096039E-1,-4.468256378E1,1.123706818E1,4.607974456E1
4.841269208E0,7.346096039E-1,-4.468256378E1,1.123706818E1,4.607974456E1
4.851258208E0,8.830718994E-1,-4.456187439E1,1.104248810E1,4.591815554E1
4.861247208E0,9.338607788E-1,-4.467498779E1,1.099381256E1,4.601728528E1
4.871236208E0,1.202428818E0,-4.470582962E1,1.072971344E1,4.599112727E1
4.881225208E0,1.374250412E0,-4.466708755E1,1.057460022E1,4.592231968E1
4.891213208E0,1.451206207E0,-4.467781830E1,1.031192017E1,4.587536534E1
4.901202208E0,1.754850388E0,-4.494974518E1,1.026738739E1,4.614085321E1
4.911191208E0,1.873651505E0,-4.491991425E1,1.025200653E1,4.611304483E1
4.921180208E0,2.080953598E0,-4.491088486E1,1.036478424E1,4.613834304E1
4.931169208E0,2.207796097E0,-4.477577591E1,1.045599365E1,4.603338218E1
4.941158208E0,2.253929138E0,-4.478462982E1,1.033819580E1,4.601762225E1
4.951147208E0,2.572401047E0,-4.490220642E1,1.021804047E1,4.612194423E1
4.961136208E0,2.715972900E0,-4.490485382E1,1.020104980E1,4.612899113E1
4.971125208E0,2.872238159E0,-4.478831482E1,1.028398895E1,4.604349384E1
4.981114208E0,2.901605606E0,-4.472491837E1,1.006757355E1,4.593575595E1
4.991103208E0,2.995544434E0,-4.471021652E1,1.010511780E1,4.593571762E1
5.001092208E0,3.060441971E0,-4.466777420E1,1.010549927E1,4.589877419E1
5.011080208E0,3.055465698E0,-4.456679153E1,1.002585602E1,4.578266667E1
5.021069208E0,3.329853058E0,-4.467604065E1,1.012946320E1,4.593084535E1
5.031058208E0,3.233289719E0,-4.469285583E1,1.010768127E1,4.593550637E1
5.041047208E0,3.399031639E0,-4.477202225E1,1.004656219E1,4.601109436E1
5.051036208E0,3.455355644E0,-4.470460892E1,1.009410095E1,4.596011766E1
5.061025208E0,3.616076469E0,-4.462454987E1,9.939956665E0,4.586097686E1
5.071014208E0,3.529418945E0,-4.453311539E1,9.877868652E0,4.575180273E1
5.081003208E0,3.806287766E0,-4.447734451E1,1.001902008E1,4.575044005E1
5.090992208E0,3.925607681E0,-4.462177277E1,9.990760803E0,4.589475244E1
5.100981208E0,4.138830185E0,-4.444011688E1,1.023902893E1,4.579182915E1
5.110970208E0,4.107481956E0,-4.456375885E1,1.013444519E1,4.588580380E1
5.120959208E0,4.257376671E0,-4.438461304E1,1.002902222E1,4.570230210E1
5.130947208E0,4.332644463E0,-4.437966156E1,1.009172058E1,4.571836603E1
5.140936208E0,4.376084328E0,-4.433477402E1,1.013048553E1,4.568751513E1
5.150925208E0,4.536849976E0,-4.428979492E1,1.015862274E1,4.566581389E1
5.160914208E0,4.821338654E0,-4.432797241E1,1.007222748E1,4.571284514E1
5.170903208E0,5.014337540E0,-4.434823608E1,1.011342621E1,4.576233183E1
5.180892208E0,5.356477737E0,-4.420964813E1,1.028025055E1,4.570413978E1
5.190881208E0,5.343884468E0,-4.426350784E1,1.040686035E1,4.578338094E1
5.200870208E0,5.524820328E0,-4.409238434E1,1.041204834E1,4.564069179E1
5.210859208E0,5.580453873E0,-4.412311935E1,1.032614136E1,4.565764254E1
5.220848208E0,5.848523140E0,-4.428170776E1,1.065778351E1,4.592018309E1
5.230837208E0,5.832250595E0,-4.423437500E1,1.064834595E1,4.587027741E1
5.240826208E0,5.976754189E0,-4.423925400E1,1.088046265E1,4.594798856E1
5.250815208E0,6.144801140E0,-4.436924362E1,1.096309662E1,4.611483328E1
5.260803208E0,6.099318504E0,-4.423450089E1,1.110163879E1,4.601238028E1
5.270792208E0,6.086418152E0,-4.425579453E1,1.108020020E1,4.602597822E1
5.280781208E0,6.212439537E0,-4.420732880E1,1.115081787E1,4.601329225E1
5.290770208E0,6.396184921E0,-4.450114822E1,1.114127350E1,4.631836947E1
5.300759208E0,6.560795784E0,-4.436564636E1,1.132687378E1,4.625637997E1
5.310748208E0,6.590910912E0,-4.445269012E1,1.110678864E1,4.629084704E1
5.320737208E0,6.642316818E0,-4.430480576E1,1.124420166E1,4.618948210E1
5.330726208E0,6.802969933E0,-4.442955780E1,1.125529480E1,4.633516664E1
5.340715208E0,7.063640594E0,-4.436436081E1,1.101206207E1,4.625318410E1
5.350704208E0,7.075663567E0,-4.458343506E1,1.079840088E1,4.641501005E1
5.360693208E0,7.291455269E0,-4.443747711E1,1.100444031E1,4.635679452E1
5.370682208E0,7.278894424E0,-4.438880920E1,1.087956238E1,4.627865128E1
5.380670208E0,7.434922218E0,-4.434942245E1,1.093341064E1,4.627838382E1
5.390659208E0,7.513528824E0,-4.423798370E1,1.092520905E1,4.618238312E1
5.400648208E0,7.680214882E0,-4.433950043E1,1.095487213E1,4.631399596E1
5.410637208E0,7.706377029E0,-4.435808563E1,1.082400513E1,4.630536788E1
5.420626208E0,7.754517555E0,-4.433210754E1,1.099491882E1,4.632878740E1
5.430615208E0,7.720035553E0,-4.449306488E1,1.108472443E1,4.649841811E1
5.440604208E0,7.817384720E0,-4.428487396E1,1.106670380E1,4.631126751E1
5.450593208E0,7.741039276E0,-4.439952087E1,1.117179871E1,4.643328794E1
5.460582208E0,7.935010910E0,-4.434449768E1,1.105393982E1,4.638521810E1
5.470571208E0,7.712339401E0,-4.450104523E1,1.110556030E1,4.650974817E1
5.480560208E0,7.719548225E0,-4.449171448E1,1.101966095E1,4.648157710E1
5.490549208E0,7.614666939E0,-4.458647919E1,1.090285492E1,4.652751363E1
5.500538208E0,7.519865990E0,-4.455569458E1,1.087496185E1,4.647604866E1
5.510526208E0,7.232014656E0,-4.462837982E1,1.122194672E1,4.658246891E1
5.520515208E0,7.152097702E0,-4.457317352E1,1.130560303E1,4.653747908E1
5.530504208E0,6.837917328E0,-4.490670776E1,1.127831268E1,4.680352393E1
5.540492958E0,6.614101410E0,-4.482920074E1,1.137573242E1,4.672056148E1
5.550481958E0,6.270209312E0,-4.501200104E1,1.125009155E1,4.681837590E1
5.560470958E0,5.944540024E0,-4.484091187E1,1.124360657E1,4.660969450E1
5.570459958E0,5.580413818E0,-4.484217072E1,1.116661835E1,4.654733782E1
5.580448958E0,5.342535019E0,-4.471906281E1,1.109416199E1,4.638337729E1
5.590437958E0,5.119825363E0,-4.482017517E1,1.103598022E1,4.644193766E1
5.600426958E0,4.984764099E0,-4.466916656E1,1.095511627E1,4.626226202E1
5.610415958E0,4.710606575E0,-4.479069519E1,1.084846497E1,4.632586083E1
5.620404958E0,4.491521835E0,-4.465969849E1,1.072235107E1,4.614792790E1
5.630393958E0,4.194299698E0,-4.458309555E1,1.068368530E1,4.603678627E1
5.640381958E0,4.081293106E0,-4.469097519E1,1.060626984E1,4.611326465E1
5.650370958E0,3.755556107E0,-4.465725327E1,1.075057220E1,4.608632415E1
5.660359958E0,3.675652504E0,-4.452683640E1,1.069212341E1,4.593986378E1
5.670348958E0,3.675652504E0,-4.452683640E1,1.069212341E1,4.593986378E1
5.680337958E0,3.405052185E0,-4.467063141E1,1.044705200E1,4.600218023E1
5.690326958E0,3.240240097E0,-4.453763199E1,1.047837830E1,4.586824861E1
5.700315958E0,3.054109573E0,-4.471994019E1,1.060012054E1,4.606042977E1
5.710304958E0,3.018367767E0,-4.474562073E1,1.043114471E1,4.604443396E1
5.720293958E0,2.731584549E0,-4.478253937E1,1.037036133E1,4.604868924E1
5.730282958E0,2.592828751E0,-4.463839722E1,1.034275055E1,4.589424535E1
5.740271958E0,2.287401199E0,-4.475415039E1,1.062501526E1,4.605493601E1
5.750260958E0,2.165946960E0,-4.472801208E1,1.051895142E1,4.599929054E1
5.760249958E0,1.954891205E0,-4.474149323E1,1.055165863E1,4.601043703E1
5.770237958E0,1.797931671E0,-4.480313873E1,1.029964447E1,4.600691768E1
5.780226958E0,1.510454178E0,-4.472325134E1,1.036086273E1,4.593253922E1
5.790215958E0,1.408004761E0,-4.477033997E1,1.040175629E1,4.598437074E1
5.800204958E0,1.127836227E0,-4.467409134E1,1.060244751E1,4.592884001E1
5.810193958E0,1.091917038E0,-4.468170929E1,1.077696991E1,4.597597751E1
5.820182958E0,1.047330856E0,-4.467285156E1,1.071533966E1,4.595192132E1
5.830171958E0,8.178825378E-1,-4.464557266E1,1.079173279E1,4.593862848E1
5.840160958E0,8.169937134E-1,-4.484302902E1,1.082146454E1,4.613749912E1
5.850149958E0,6.524124146E-1,-4.469969559E1,1.077922058E1,4.598565020E1
5.860138958E0,4.360561371E-1,-4.466005707E1,1.065544891E1,4.591567743E1
5.870127958E0,3.042011261E-1,-4.468192673E1,1.068169403E1,4.594198191E1
5.880116958E0,1.464576721E-1,-4.459154510E1,1.087953186E1,4.589979911E1
5.890105958E0,1.033515930E-1,-4.472279358E1,1.059609222E1,4.596102825E1
5.900094958E0,-1.199722290E-2,-4.467933655E1,1.068174744E1,4.593846957E1
5.910082958E0,-5.434417725E-2,-4.475196075E1,1.076300812E1,4.602807066E1
5.920071958E0,-2.301597595E-2,-4.465380859E1,1.076367188E1,4.593277462E1
5.930060958E0,-1.585083008E-1,-4.477554321E1,1.070623779E1,4.603800520E1
5.940049958E0,-1.676807404E-1,-4.486815643E1,1.064894867E1,4.611485321E1
5.950038958E0,-3.213214874E-1,-4.477082062E1,1.072449493E1,4.603851016E1
5.960027958E0,-4.123249054E-1,-4.483118820E1,1.073330688E1,4.609999267E1
5.970016958E0,-2.860240936E-1,-4.477079010E1,1.058356476E1,4.600562247E1
5.980005958E0,-3.903369904E-1,-4.482192230E1,1.085962677E1,4.612037050E1
5.989994958E0,-5.779476166E-1,-4.478761673E1,1.070439148E1,4.605267237E1
5.999983958E0,-5.621910095E-1,-4.484516144E1,1.080019379E1,4.613077876E1
6.009972958E0,-8.526020050E-1,-4.483235931E1,1.068230438E1,4.609532513E1
6.019961958E0,-9.100055695E-1,-4.469385910E1,1.103273773E1,4.604443998E1
6.029950958E0,-1.044870377E0,-4.482834244E1,1.113772583E1,4.620304077E1
6.039939958E0,-1.028291702E0,-4.472840118E1,1.118665314E1,4.611755051E1
6.049927958E0,-1.067127228E0,-4.469590759E1,1.130038452E1,4.611465718E1
6.059916958E0,-1.124780655E0,-4.457343674E1,1.126377869E1,4.598835836E1
6.069905958E0,-1.195388794E0,-4.465614700E1,1.127309418E1,4.607258482E1
6.079894958E0,-1.274463654E0,-4.449794769E1,1.141570282E1,4.595660864E1
6.089883958E0,-1.370738983E0,-4.460639954E1,1.176564789E1,4.615235937E1
6.099872958E0,-1.311084747E0,-4.446779633E1,1.169669342E1,4.599909228E1
6.109861958E0,-1.688316345E0,-4.444847870E1,1.149159241E1,4.594098787E1
6.119850958E0,-1.742311478E0,-4.445008469E1,1.168524933E1,4.599337702E1
6.129839958E0,-1.728132248E0,-4.447614288E1,1.175373840E1,4.603546560E1
6.139828958E0,-1.756942749E0,-4.445121765E1,1.183697510E1,4.603380908E1
6.149817958E0,-1.843389511E0,-4.442284012E1,1.183523560E1,4.600934265E1
6.159806958E0,-1.887586594E0,-4.439862823E1,1.202310181E1,4.603646543E1
6.169795958E0,-2.049650192E0,-4.451879883E1,1.198966217E1,4.615058520E1
6.179783958E0,-2.155998230E0,-4.428587723E1,1.197952271E1,4.592816363E1
6.189772958E0,-2.210041046E0,-4.447333908E1,1.196035767E1,4.610653236E1
6.199761958E0,-2.137079239E0,-4.441247559E1,1.212495422E1,4.608741271E1
6.209750958E0,-2.346519470E0,-4.445902252E1,1.189894104E1,4.608357229E1
6.219739958E0,-2.449575424E0,-4.436537170E1,1.222663116E1,4.608445655E1
6.229728958E0,-2.656782150E0,-4.427984619E1,1.224253845E1,4.601785542E1
6.239717958E0,-2.673040390E0,-4.430044556E1,1.210249329E1,4.600157568E1
6.249706958E0,-2.734649658E0,-4.450887680E1,1.227999115E1,4.625274700E1
6.259695958E0,-2.714534760E0,-4.442823410E1,1.231108856E1,4.618224319E1
6.269684958E0,-2.817674637E0,-4.452670288E1,1.227734375E1,4.627417994E1
